step,loss
0,8.666203498840332
1,6.791571140289307
2,5.839253902435303
3,5.242801189422607
4,5.388669490814209
5,5.144888401031494
6,4.74017333984375
7,4.3740153312683105
8,3.932736396789551
9,3.6067357063293457
10,3.4021108150482178
11,3.3946306705474854
12,3.3544559478759766
13,3.3912289142608643
14,3.3563990592956543
15,3.3084447383880615
16,3.239943265914917
17,3.203350782394409
18,3.2135934829711914
19,3.208705425262451
20,3.2877397537231445
21,3.224072217941284
22,3.17689847946167
23,3.1204309463500977
24,3.0389404296875
25,3.000026226043701
26,2.982340097427368
27,2.979020357131958
28,3.00224232673645
29,3.0198123455047607
30,3.045548677444458
31,3.0430564880371094
32,3.044750213623047
33,3.016183376312256
34,3.026707172393799
35,3.014702796936035
36,3.0095748901367188
37,3.0061733722686768
38,2.993875503540039
39,2.9731431007385254
40,2.9677743911743164
41,2.959059000015259
42,2.9630637168884277
43,2.965562582015991
44,2.96842622756958
45,2.9935736656188965
46,2.965545892715454
47,2.9706010818481445
48,2.9691479206085205
49,2.9613873958587646
50,2.961663246154785
51,2.970541000366211
52,2.95770525932312
53,2.967149257659912
54,2.946073293685913
55,2.943357229232788
56,2.9536490440368652
57,2.9538774490356445
58,2.954761505126953
59,2.9516258239746094
60,2.956172227859497
61,2.9452855587005615
62,2.9690661430358887
63,2.9455831050872803
64,2.948361873626709
65,2.9658713340759277
66,2.941108226776123
67,2.9452199935913086
68,2.955545663833618
69,2.948428153991699
70,2.9479176998138428
71,2.933903455734253
72,2.946068286895752
73,2.941061019897461
74,2.9388980865478516
75,2.9375200271606445
76,2.9359350204467773
77,2.9474499225616455
78,2.9290642738342285
79,2.946958065032959
80,2.9399843215942383
81,2.939134359359741
82,2.946422576904297
83,2.9533681869506836
84,2.9378490447998047
85,2.940786123275757
86,2.9485416412353516
87,2.9271726608276367
88,2.9314804077148438
89,2.940999746322632
90,2.9260640144348145
91,2.937654733657837
92,2.938840866088867
93,2.9315667152404785
94,2.9405813217163086
95,2.934232473373413
96,2.954613208770752
97,2.928037166595459
98,2.9375648498535156
99,2.9394938945770264
100,2.9330294132232666
101,2.9344286918640137
102,2.9416921138763428
103,2.934497356414795
104,2.9245877265930176
105,2.9381659030914307
106,2.9362735748291016
107,2.9344170093536377
108,2.9428699016571045
109,2.9276013374328613
110,2.9282398223876953
111,2.9306631088256836
112,2.940272331237793
113,2.9452099800109863
114,2.9230189323425293
115,2.9235785007476807
116,2.936499834060669
117,2.930795192718506
118,2.9474282264709473
119,2.928454875946045
120,2.9246487617492676
121,2.933567523956299
122,2.935316562652588
123,2.9286386966705322
124,2.9272632598876953
125,2.939797878265381
126,2.9174675941467285
127,2.9249134063720703
128,2.9194116592407227
129,2.9230332374572754
130,2.9259397983551025
131,2.9195313453674316
132,2.928037643432617
133,2.926516056060791
134,2.9230146408081055
135,2.9261579513549805
136,2.9213786125183105
137,2.931839942932129
138,2.9230077266693115
139,2.9238362312316895
140,2.9236724376678467
141,2.9212679862976074
142,2.924567222595215
143,2.9271373748779297
144,2.9207146167755127
145,2.916543960571289
146,2.9214248657226562
147,2.9321975708007812
148,2.9111568927764893
149,2.9124298095703125
150,2.9279167652130127
151,2.9247829914093018
152,2.926872730255127
153,2.9198875427246094
154,2.922184705734253
155,2.913099765777588
156,2.9204773902893066
157,2.9249987602233887
158,2.9297685623168945
159,2.9287281036376953
160,2.92677640914917
161,2.908872365951538
162,2.922546863555908
163,2.9172186851501465
164,2.907296657562256
165,2.9156877994537354
166,2.9166407585144043
167,2.9191207885742188
168,2.9324071407318115
169,2.9251599311828613
170,2.9339895248413086
171,2.9109246730804443
172,2.928908586502075
173,2.9101877212524414
174,2.9188780784606934
175,2.920384407043457
176,2.909630298614502
177,2.9082560539245605
178,2.9126529693603516
179,2.926403522491455
180,2.917503833770752
181,2.919620990753174
182,2.911879777908325
183,2.911299705505371
184,2.9060444831848145
185,2.9103362560272217
186,2.9157159328460693
187,2.9074409008026123
188,2.907317638397217
189,2.910076379776001
190,2.9103097915649414
191,2.915839672088623
192,2.908498764038086
193,2.91351318359375
194,2.9038116931915283
195,2.8970108032226562
196,2.9137754440307617
197,2.9108035564422607
198,2.9107937812805176
199,2.91292667388916
200,2.9099390506744385
201,2.920985698699951
202,2.914973735809326
203,2.916267156600952
204,2.9134559631347656
205,2.9084882736206055
206,2.911527633666992
