steps,episode,reward
10000,-1,442.5
20000,-1,600.5
30000,-1,206.0
40000,-1,173.0
50000,-1,178.0
60000,-1,284.0
70000,-1,274.5
80000,-1,279.5
90000,-1,271.5
100000,-1,265.0
110000,-1,439.0
120000,-1,286.0
130000,-1,455.5
140000,-1,170.5
150000,-1,217.5
160000,-1,394.5
170000,-1,285.0
180000,-1,321.5
190000,-1,405.0
200000,-1,290.5
210000,-1,309.5
220000,-1,252.5
230000,-1,603.0
240000,-1,263.0
250000,-1,381.0
260000,-1,353.5
270000,-1,344.5
280000,-1,221.5
290000,-1,290.0
300000,-1,537.5
