step,loss
0,5.234575271606445
1,4.846531867980957
2,4.7345380783081055
3,4.5174736976623535
4,4.298128128051758
5,4.153205871582031
6,4.041329860687256
7,3.928758382797241
8,3.8722500801086426
9,3.816601276397705
10,3.7519664764404297
11,3.749629020690918
12,3.712390422821045
13,3.7200417518615723
14,3.7069220542907715
15,3.705092668533325
16,3.6990339756011963
17,3.69476318359375
18,3.6945009231567383
19,3.69645094871521
20,3.663670778274536
21,3.6415762901306152
22,3.648308753967285
23,3.6475045680999756
24,3.646980047225952
25,3.6527304649353027
26,3.6465022563934326
27,3.640340566635132
28,3.6308798789978027
29,3.6362192630767822
30,3.62251615524292
31,3.614328384399414
32,3.624314785003662
33,3.6095685958862305
34,3.615910291671753
35,3.6066067218780518
36,3.618083953857422
37,3.616473436355591
38,3.5963544845581055
39,3.606659173965454
40,3.602778196334839
41,3.6047425270080566
42,3.598377227783203
43,3.60361909866333
44,3.603525400161743
45,3.603471279144287
46,3.598630905151367
47,3.591656446456909
48,3.5963146686553955
49,3.6013684272766113
50,3.602266550064087
51,3.607001304626465
52,3.5798897743225098
53,3.5958242416381836
54,3.5790014266967773
55,3.5889225006103516
56,3.590768814086914
57,3.5868568420410156
58,3.5784640312194824
59,3.576608419418335
60,3.587775230407715
61,3.5803725719451904
62,3.594024181365967
63,3.581540584564209
64,3.585442543029785
65,3.5746641159057617
66,3.5737671852111816
67,3.5787525177001953
68,3.5697379112243652
69,3.5728046894073486
70,3.5667202472686768
71,3.575263023376465
72,3.5770180225372314
73,3.5732436180114746
74,3.5703043937683105
75,3.576064348220825
76,3.576051950454712
77,3.568420171737671
78,3.5727694034576416
79,3.571784257888794
80,3.561368942260742
81,3.5700671672821045
82,3.5731232166290283
83,3.563727617263794
84,3.5640687942504883
85,3.554989814758301
86,3.5677289962768555
87,3.5635149478912354
88,3.5540990829467773
89,3.564100980758667
90,3.5588715076446533
91,3.5619897842407227
92,3.552764415740967
93,3.554352283477783
94,3.5644140243530273
95,3.5547571182250977
96,3.557069778442383
97,3.5496203899383545
98,3.5535175800323486
99,3.5477542877197266
100,3.5542149543762207
101,3.5491812229156494
102,3.5619518756866455
103,3.5443153381347656
104,3.540921688079834
105,3.542283296585083
106,3.541933059692383
107,3.5432920455932617
108,3.5433812141418457
