steps,episode,reward
10000,-1,90.0
20000,-1,195.0
30000,-1,235.5
40000,-1,148.0
50000,-1,181.5
60000,-1,285.0
70000,-1,201.5
80000,-1,302.5
90000,-1,245.5
100000,-1,162.0
110000,-1,191.0
120000,-1,173.5
130000,-1,332.0
140000,-1,542.0
150000,-1,247.5
160000,-1,188.5
170000,-1,488.5
180000,-1,350.5
190000,-1,271.5
200000,-1,470.5
210000,-1,434.0
