step,loss
0,6.491434097290039
1,510975.34375
2,6737.21630859375
3,4.290483474731445
4,11.896293640136719
5,3.701906681060791
6,3.6399331092834473
7,3.617748260498047
8,3.6245126724243164
9,3.6397361755371094
10,3.615964889526367
11,3.6022303104400635
12,3.6161205768585205
13,3.6049070358276367
14,3.6080844402313232
15,3.5996506214141846
16,3.5918970108032227
17,3.5881505012512207
18,3.589240789413452
19,3.5865345001220703
20,3.587132453918457
21,3.58879017829895
22,3.5899658203125
23,3.5927023887634277
24,3.5896716117858887
25,3.588880777359009
26,3.585843563079834
27,3.5835680961608887
28,3.5827884674072266
29,3.5893728733062744
30,3.584228992462158
31,3.5862157344818115
32,3.586470127105713
33,3.5882110595703125
34,3.5864157676696777
35,3.585233211517334
36,3.582674741744995
37,3.5856704711914062
38,3.586961030960083
39,3.586219549179077
40,3.5866057872772217
41,3.584415912628174
42,3.584596872329712
43,3.584148406982422
44,3.584134340286255
45,3.5848565101623535
46,3.588329792022705
47,3.585503101348877
48,3.5862531661987305
49,3.5846362113952637
50,3.582822561264038
51,3.584261894226074
52,3.5850462913513184
53,3.5871195793151855
54,3.5868842601776123
55,3.588143825531006
56,3.585742950439453
57,3.5840983390808105
58,3.5816712379455566
59,3.5845487117767334
60,3.584413528442383
61,3.5843331813812256
62,3.5825960636138916
63,3.584880828857422
64,3.587291955947876
65,3.5856218338012695
66,3.585528612136841
67,3.5862226486206055
68,3.58270263671875
69,3.586000442504883
70,3.5866684913635254
71,3.584641933441162
72,3.585160732269287
73,3.5842418670654297
74,3.585655689239502
75,3.5867810249328613
76,3.585036277770996
77,3.5863587856292725
78,3.5848658084869385
79,3.5818605422973633
80,3.588501453399658
81,3.588298797607422
82,3.582498550415039
83,3.5902652740478516
84,3.5903573036193848
85,3.5885210037231445
86,3.5856549739837646
87,3.5844531059265137
88,3.5914430618286133
89,3.591320037841797
90,3.583425283432007
91,3.5892746448516846
92,3.59657883644104
93,3.585669994354248
94,3.583737850189209
95,3.586930513381958
96,3.589000701904297
97,3.586245059967041
98,3.5834238529205322
99,3.5847880840301514
100,3.586660861968994
101,3.5849788188934326
102,3.584326982498169
103,3.583660840988159
104,3.5854482650756836
105,3.5853431224823
106,3.5865631103515625
107,3.586322546005249
108,3.5871706008911133
109,3.583982229232788
110,3.5871806144714355
111,3.586437225341797
112,3.58998966217041
113,3.58418345451355
114,3.5859100818634033
115,3.58627986907959
116,3.5880980491638184
117,3.5844578742980957
118,3.583050489425659
119,3.583428144454956
120,3.5862510204315186
121,3.586047887802124
122,3.5841875076293945
123,3.584038257598877
124,3.585848331451416
125,3.5881762504577637
126,3.586341381072998
127,3.5856056213378906
128,3.5838351249694824
129,3.588233470916748
130,3.5905404090881348
131,3.5858497619628906
132,3.586254596710205
133,3.584625005722046
134,3.5876550674438477
135,3.5803771018981934
136,3.583679676055908
137,3.5818376541137695
138,3.583423137664795
139,3.5825555324554443
140,3.586768865585327
141,3.5851192474365234
142,3.584441900253296
143,3.588205337524414
144,3.5857596397399902
145,3.5838208198547363
146,3.5841708183288574
147,3.5853681564331055
148,3.5843558311462402
149,3.584479808807373
150,3.585343837738037
151,3.587052345275879
152,3.587604522705078
153,3.5850703716278076
154,3.5869388580322266
155,3.584937334060669
156,3.5843942165374756
157,3.584418773651123
158,3.5833044052124023
159,3.583993434906006
160,3.586214542388916
161,3.5869503021240234
162,3.5861589908599854
163,3.587008476257324
164,3.584101676940918
165,3.584104061126709
166,3.5836572647094727
167,3.5860795974731445
168,3.586287498474121
169,3.585724353790283
170,3.5839226245880127
171,3.583803653717041
172,3.5848169326782227
173,3.5834176540374756
174,3.584346055984497
175,3.585378646850586
176,3.5882441997528076
177,3.5858280658721924
178,3.581782579421997
179,3.5845909118652344
180,3.5846078395843506
181,3.5869975090026855
182,3.5843887329101562
183,3.5832269191741943
184,3.5841424465179443
185,3.5856189727783203
186,3.5854787826538086
187,3.5879271030426025
188,3.587606430053711
189,3.585261106491089
190,3.5860958099365234
191,3.5856196880340576
192,3.5828943252563477
193,3.5820019245147705
194,3.581481456756592
195,3.588437795639038
196,3.5852692127227783
197,3.586954116821289
198,3.5844860076904297
199,3.586991786956787
200,3.585374593734741
201,3.584599494934082
202,3.585902690887451
203,3.58689546585083
204,3.585007429122925
205,3.583017110824585
206,3.5874767303466797
207,3.5847880840301514
208,3.5861263275146484
209,3.5854451656341553
210,3.584388017654419
211,3.584282398223877
212,3.587228775024414
213,3.585608959197998
214,3.5834972858428955
215,3.583986282348633
216,3.590104579925537
217,3.584249973297119
218,3.583599090576172
219,3.5859880447387695
220,3.586568832397461
221,3.5870139598846436
222,3.587069511413574
223,3.582531690597534
224,3.5832929611206055
225,3.5875816345214844
226,3.586855888366699
227,3.5866971015930176
228,3.585203170776367
229,3.5843849182128906
230,3.5860776901245117
231,3.584939956665039
232,3.5848312377929688
233,3.5863399505615234
234,3.5840864181518555
235,3.585299015045166
236,3.5849642753601074
237,3.5870628356933594
238,3.5844533443450928
239,3.585214853286743
240,3.585188865661621
241,3.5855281352996826
242,3.586009979248047
243,3.5846967697143555
244,3.5863070487976074
245,3.584327220916748
246,3.589536666870117
247,3.5841190814971924
248,3.5839197635650635
249,3.5844900608062744
250,3.5836901664733887
251,3.5854830741882324
252,3.5846424102783203
253,3.5847339630126953
254,3.5864686965942383
255,3.586207389831543
256,3.582716226577759
257,3.585986852645874
258,3.5843098163604736
259,3.5832173824310303
260,3.586446523666382
261,3.5860862731933594
262,3.58097767829895
263,3.585197687149048
264,3.5860812664031982
265,3.585139513015747
266,3.583064317703247
267,3.586024045944214
268,3.5837478637695312
269,3.583763360977173
270,3.5837345123291016
271,3.5862197875976562
272,3.582352638244629
273,3.5851387977600098
274,3.5837206840515137
275,3.5846056938171387
276,3.586337089538574
277,3.5859808921813965
278,3.584714412689209
279,3.587449073791504
280,3.5847043991088867
281,3.585824489593506
282,3.586515426635742
283,3.583451747894287
284,3.584986686706543
285,3.582911491394043
286,3.584880828857422
287,3.584415912628174
288,3.5866847038269043
289,3.5857396125793457
290,3.586150646209717
291,3.5841875076293945
292,3.5835747718811035
293,3.586611747741699
294,3.583742141723633
295,3.583789825439453
296,3.5826339721679688
297,3.5847606658935547
298,3.585817813873291
299,3.586477756500244
300,3.5824146270751953
301,3.591287612915039
302,3.5870718955993652
303,3.5854649543762207
304,3.5863547325134277
305,3.586775779724121
306,3.584233283996582
307,3.5887293815612793
308,3.5895495414733887
309,3.5842814445495605
310,3.584125518798828
311,3.5845413208007812
312,3.5866684913635254
313,3.5855183601379395
314,3.5824851989746094
315,3.5827689170837402
316,3.5820088386535645
317,3.584106922149658
318,3.5855932235717773
319,3.585390567779541
320,3.5867133140563965
321,3.582947254180908
322,3.5831727981567383
323,3.579322338104248
324,3.582699775695801
325,3.5827713012695312
326,3.581686019897461
327,3.58543062210083
328,3.5851354598999023
329,3.5855164527893066
330,3.586792469024658
331,3.5869369506835938
332,3.583766460418701
333,3.5841763019561768
334,3.5846681594848633
335,3.5842819213867188
336,3.5867767333984375
337,3.5864052772521973
338,3.584394931793213
339,3.5837578773498535
340,3.585346221923828
341,3.5907154083251953
342,3.5856809616088867
343,3.5862302780151367
344,3.5858092308044434
345,3.5839805603027344
346,3.584573268890381
347,3.5827856063842773
348,3.5872721672058105
349,3.5845627784729004
350,3.5854320526123047
351,3.5873031616210938
352,3.582507610321045
353,3.582878589630127
354,3.5857152938842773
355,3.583577871322632
356,3.584334373474121
357,3.5816473960876465
358,3.5854649543762207
359,3.5843443870544434
360,3.5864882469177246
361,3.583597183227539
362,3.5865793228149414
363,3.5826735496520996
364,3.58711576461792
365,3.5859503746032715
366,3.5847678184509277
367,3.5842671394348145
368,3.5853805541992188
369,3.584451675415039
370,3.5857558250427246
371,3.583463191986084
372,3.588669776916504
373,3.5849547386169434
374,3.5839877128601074
375,3.5847368240356445
376,3.584270477294922
377,3.5845913887023926
378,3.5864758491516113
379,3.583803176879883
380,3.5845391750335693
381,3.58398699760437
382,3.5858287811279297
383,3.5824050903320312
384,3.5825209617614746
385,3.5855302810668945
386,3.5846309661865234
387,3.58408260345459
388,3.582923412322998
389,3.58412504196167
390,3.5831403732299805
391,3.58358097076416
392,3.5840344429016113
393,3.5887207984924316
394,3.5838074684143066
395,3.582368850708008
396,3.5828652381896973
397,3.5833497047424316
398,3.584141254425049
399,3.5855884552001953
400,3.5837998390197754
401,3.5855793952941895
402,3.584615707397461
403,3.5840139389038086
404,3.584652900695801
405,3.5833935737609863
406,3.5843043327331543
407,3.583711624145508
408,3.5853967666625977
409,3.5843706130981445
410,3.5855636596679688
411,3.5846409797668457
412,3.5850830078125
413,3.581270217895508
414,3.584733486175537
415,3.5866506099700928
416,3.587599039077759
417,3.5857672691345215
418,3.5862903594970703
419,3.5846972465515137
420,3.5834479331970215
421,3.585278034210205
422,3.585411548614502
423,3.583199977874756
424,3.587519645690918
425,3.582819938659668
426,3.583894729614258
427,3.583798408508301
428,3.5874810218811035
429,3.58451509475708
430,3.583986759185791
431,3.5830917358398438
432,3.5849223136901855
433,3.582846164703369
434,3.583951950073242
435,3.5849900245666504
436,3.5811610221862793
437,3.5851902961730957
438,3.5824379920959473
439,3.584918975830078
440,3.583381175994873
441,3.5839552879333496
442,3.5834412574768066
443,3.5871782302856445
444,3.5845141410827637
445,3.584207534790039
446,3.584265947341919
447,3.582684278488159
448,3.582035541534424
449,3.585540771484375
450,3.586482524871826
451,3.583721160888672
452,3.58508038520813
453,3.5832717418670654
454,3.584876775741577
455,3.583360195159912
456,3.5863022804260254
457,3.585263729095459
458,3.5849838256835938
459,3.5837650299072266
460,3.5838518142700195
461,3.5845823287963867
462,3.5817553997039795
463,3.5837202072143555
464,3.5839622020721436
465,3.5904436111450195
466,3.585127353668213
467,3.5849170684814453
468,3.5836381912231445
469,3.5838050842285156
470,3.5831079483032227
471,3.583589553833008
472,3.5857343673706055
473,3.585512638092041
474,3.583970546722412
475,3.5852136611938477
476,3.586596727371216
477,3.5848355293273926
478,3.5839638710021973
479,3.581310749053955
480,3.5867276191711426
481,3.583515167236328
482,3.582854747772217
483,3.5845699310302734
484,3.586514949798584
485,3.581104278564453
486,3.5853025913238525
487,3.585723638534546
488,3.5890376567840576
489,3.5829432010650635
490,3.5860700607299805
491,3.5862810611724854
492,3.5834197998046875
493,3.585028648376465
494,3.5849990844726562
495,3.583716869354248
496,3.5856056213378906
497,3.585261344909668
498,3.582948684692383
499,3.5845117568969727
500,3.5825371742248535
501,3.583420753479004
502,3.5844364166259766
503,3.582294464111328
504,3.583620071411133
505,3.583397388458252
506,3.5844645500183105
507,3.585416316986084
508,3.584927558898926
509,3.582777976989746
510,3.5831871032714844
511,3.58315372467041
512,3.5829882621765137
513,3.584768772125244
514,3.585700035095215
515,3.5838656425476074
516,3.583829402923584
517,3.5839319229125977
518,3.5815048217773438
519,3.5845932960510254
520,3.5831923484802246
521,3.586449146270752
522,3.584198474884033
523,3.5857787132263184
524,3.5841431617736816
525,3.583977699279785
526,3.5854320526123047
527,3.5825138092041016
528,3.5835375785827637
529,3.5856146812438965
530,3.5849194526672363
531,3.5846643447875977
532,3.585094451904297
533,3.582706928253174
534,3.5848021507263184
535,3.5878992080688477
536,3.583639144897461
537,3.583799362182617
538,3.583679676055908
539,3.584686279296875
540,3.585468292236328
541,3.5857791900634766
542,3.58626651763916
543,3.585911750793457
544,3.585343360900879
545,3.5826573371887207
546,3.583702564239502
547,3.584418773651123
548,3.5836668014526367
549,3.587686061859131
550,3.583308219909668
551,3.5853238105773926
552,3.584183692932129
553,3.58443021774292
554,3.582637310028076
555,3.5836563110351562
556,3.584813117980957
557,3.5868725776672363
558,3.5873770713806152
559,3.5855493545532227
560,3.583771228790283
561,3.584402084350586
562,3.582167625427246
563,3.5846290588378906
564,3.584993839263916
565,3.5851197242736816
566,3.58609676361084
567,3.5845441818237305
568,3.5835089683532715
569,3.583430290222168
570,3.5828351974487305
571,3.582339286804199
572,3.5862464904785156
573,3.58351469039917
574,3.584901809692383
575,3.58510684967041
576,3.5816502571105957
577,3.580893039703369
578,3.584524154663086
579,3.5834341049194336
580,3.5819153785705566
581,3.583901882171631
582,3.585886001586914
583,3.583087921142578
584,3.5827202796936035
585,3.5829215049743652
586,3.585876941680908
587,3.58388614654541
588,3.5833163261413574
589,3.584263801574707
590,3.5855541229248047
591,3.5856709480285645
592,3.5862531661987305
593,3.5828857421875
594,3.5824227333068848
595,3.5852127075195312
596,3.5830111503601074
597,3.58413028717041
598,3.5844478607177734
599,3.5831332206726074
600,3.583073139190674
601,3.5861563682556152
602,3.587134838104248
603,3.584524154663086
604,3.5853757858276367
605,3.583855152130127
606,3.5838966369628906
607,3.5836386680603027
608,3.5822253227233887
609,3.5839600563049316
610,3.5862627029418945
611,3.5843167304992676
612,3.5840063095092773
613,3.584594249725342
614,3.5815343856811523
615,3.5846786499023438
616,3.5845675468444824
617,3.58504581451416
618,3.5826592445373535
619,3.5858216285705566
620,3.58420467376709
621,3.584406852722168
622,3.5856804847717285
623,3.58536434173584
624,3.5844578742980957
625,3.5842995643615723
626,3.5834431648254395
627,3.5825724601745605
628,3.586526870727539
629,3.5843162536621094
630,3.5838875770568848
631,3.5841636657714844
632,3.585714817047119
633,3.584146499633789
634,3.5830140113830566
635,3.586121082305908
636,3.583075523376465
637,3.583462715148926
638,3.5857625007629395
639,3.587092399597168
640,3.58599853515625
641,3.583645820617676
642,3.5854382514953613
643,3.583073616027832
644,3.5848026275634766
645,3.586249828338623
646,3.5861401557922363
647,3.5868301391601562
648,3.5840983390808105
649,3.584853172302246
650,3.5854711532592773
651,3.5848851203918457
652,3.586369514465332
653,3.5834336280822754
654,3.5848546028137207
655,3.584178924560547
656,3.5848655700683594
657,3.5828604698181152
658,3.583599090576172
659,3.583815097808838
660,3.587283134460449
661,3.583786964416504
662,3.5859179496765137
663,3.583674430847168
664,3.58255672454834
665,3.583378791809082
666,3.584735870361328
667,3.584928512573242
668,3.5852184295654297
669,3.584392547607422
670,3.5837182998657227
671,3.5844407081604004
672,3.584270477294922
673,3.5829920768737793
674,3.585118293762207
675,3.5837035179138184
676,3.5828118324279785
677,3.582357406616211
678,3.5849204063415527
679,3.5840797424316406
680,3.581695079803467
681,3.5851268768310547
682,3.582824230194092
683,3.5827198028564453
684,3.583940029144287
685,3.585318088531494
686,3.5860137939453125
687,3.5819692611694336
688,3.5851645469665527
689,3.5845694541931152
690,3.583980083465576
691,3.586085319519043
692,3.5858583450317383
693,3.5842838287353516
694,3.583250045776367
695,3.5854597091674805
696,3.5844454765319824
697,3.5840911865234375
698,3.5842223167419434
699,3.5836968421936035
700,3.584343910217285
701,3.584216594696045
702,3.584989070892334
703,3.5848770141601562
704,3.5840067863464355
705,3.583559513092041
706,3.58607816696167
707,3.582329750061035
708,3.582455635070801
709,3.5825672149658203
710,3.583761215209961
711,3.5856099128723145
712,3.5859365463256836
713,3.585494041442871
714,3.587369918823242
715,3.5847716331481934
716,3.582516670227051
717,3.5847830772399902
718,3.584137439727783
719,3.5842528343200684
720,3.5843915939331055
721,3.5848779678344727
722,3.5834813117980957
723,3.581735610961914
724,3.5822014808654785
725,3.585498332977295
726,3.5843682289123535
727,3.586974620819092
728,3.58158540725708
729,3.583834648132324
730,3.5845842361450195
731,3.5850038528442383
732,3.583487033843994
733,3.5808773040771484
734,3.587151050567627
735,3.584038734436035
736,3.5876522064208984
737,3.5859408378601074
738,3.583902359008789
739,3.585434913635254
740,3.5853872299194336
741,3.58235502243042
742,3.5834007263183594
743,3.5863161087036133
744,3.5862579345703125
745,3.5852394104003906
746,3.586641788482666
747,3.5827836990356445
748,3.585324287414551
749,3.5846853256225586
750,3.582223415374756
751,3.5841031074523926
752,3.5868420600891113
753,3.5821361541748047
754,3.5826759338378906
755,3.5843052864074707
756,3.5877623558044434
757,3.5896735191345215
758,3.585103988647461
759,3.58674955368042
760,3.5843873023986816
761,3.5857815742492676
762,3.582968235015869
763,3.584211826324463
764,3.5848326683044434
765,3.582481861114502
766,3.5836172103881836
767,3.5844874382019043
768,3.5851783752441406
769,3.5840134620666504
770,3.583301544189453
771,3.5856285095214844
772,3.5857343673706055
773,3.5841526985168457
774,3.584261894226074
775,3.5827383995056152
776,3.584792137145996
777,3.587369441986084
778,3.5858917236328125
779,3.586411952972412
780,3.5859861373901367
781,3.5827269554138184
782,3.5831351280212402
783,3.584338665008545
784,3.585432529449463
785,3.584460735321045
786,3.5846853256225586
787,3.585754871368408
788,3.585020065307617
789,3.585369110107422
790,3.583348274230957
791,3.5829811096191406
792,3.58479642868042
793,3.5837526321411133
794,3.5849056243896484
795,3.5838661193847656
796,3.582855701446533
797,3.5880346298217773
798,3.5845956802368164
799,3.587930202484131
800,3.587327003479004
801,3.5837349891662598
802,3.5842599868774414
803,3.5838747024536133
804,3.5844855308532715
