steps,episode,reward
10000,-1,122.0
20000,-1,485.5
30000,-1,137.0
40000,-1,125.5
50000,-1,290.5
60000,-1,226.0
70000,-1,178.5
80000,-1,274.5
90000,-1,229.5
100000,-1,234.5
110000,-1,205.0
120000,-1,190.5
130000,-1,282.0
140000,-1,416.5
150000,-1,200.5
160000,-1,222.5
